CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,spend,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,churn,frequency,days_inactive,Phone Service_enc,Multiple Lines_enc,Online Security_enc,Tech Support_enc,Streaming TV_enc,sent_slope,sent_avg,micro_risk_score,pagerank_score,churn_neighbor_ratio,degree_centrality,churn_score,risk,domain
3933-DQPWX,1,United States,California,Barstow,92311,"34.965648, -117.001509",34.965648,-117.001509,Female,No,No,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,No,0,49,5174,,0,49.0,22,0,0,0,1,0,0.1974813668842308,-0.21657850349126703,0.5126731084280359,0.004568661953050324,0.5156350928745063,0.06333005561618855,3.1,LOW,Telecom
6661-EIPZC,1,United States,California,Grand Terrace,92313,"34.029175, -117.307211",34.029175,-117.307211,Female,No,Yes,Yes,48,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No,0,36,3194,,0,48.0,24,0,0,0,1,0,-0.26391412450739415,0.40629675097463713,0.8210159538546402,0.00818957802963097,0.4088563241392847,0.15738874605926342,9.0,LOW,Telecom
8957-THMOA,1,United States,California,Big Bear City,92314,"34.278967, -116.773825",34.278967,-116.773825,Female,No,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,No,0,27,4263,,0,48.0,22,1,0,0,0,0,0.2655564581582559,0.01802102281078012,0.5485023835828328,0.008638748359863075,0.140322320319819,0.17326033649359032,0.4,LOW,Telecom
2251-PYLPB,1,United States,California,Big Bear Lake,92315,"34.242058, -116.89802",34.242058,-116.89802,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,No,0,55,4766,,0,72.0,0,1,1,1,1,0,-0.5047075764540415,-0.18964368924144911,0.21570112608817127,0.0017388707962623915,0.300788888965273,0.17867508209592395,2.7,LOW,Telecom
5555-RNPGT,1,United States,California,Bloomington,92316,"34.059722, -117.39104",34.059722,-117.39104,Male,No,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,No,0,36,5212,,0,9.0,62,1,1,0,0,0,-0.42428833974313773,0.3866932030821686,0.88280633582609,0.008482320089733847,0.3107523998541296,0.019892115164504155,20.9,LOW,Telecom
1057-FOGLZ,1,United States,California,Calimesa,92320,"33.982787, -117.057627",33.982787,-117.057627,Female,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,No,0,20,4333,,0,20.0,54,1,0,0,0,0,0.16289855969136285,0.4825561065367876,0.6581099929171866,0.0071523425402263315,0.14462555030085583,0.22027330131874323,0.6,LOW,Telecom
8087-LGYHQ,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,Male,No,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No,0,42,3475,,0,9.0,63,1,0,0,0,1,0.45133636856897413,0.09249601623054793,0.9785685471127009,0.0038648165021115065,0.4424269263125236,0.024723830891214715,17.5,LOW,Telecom
4137-BTIKL,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,Male,No,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,0,60,4766,,0,2.0,70,1,1,1,0,0,0.0980295964551086,-0.22648769064821753,0.9831442311824139,0.0053011940893800975,0.42131737669529595,0.1268106114827722,28.9,LOW,Telecom
2190-BCXEC,1,United States,California,Death Valley,92328,"36.27688, -117.033326",36.27688,-117.033326,Female,No,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,0,45,5257,,0,40.0,32,1,1,0,1,0,-0.06210271596020373,0.2081118268941571,0.9879967592307712,0.009556636450620527,0.02704417819335798,0.1309891090007246,0.5,LOW,Telecom
6227-FBDXH,1,United States,California,Essex,92332,"34.9436, -115.287901",34.9436,-115.287901,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,No,0,56,4237,,0,69.0,3,1,1,0,0,1,-0.7085551239566626,0.006692716618973249,0.06089705321341835,0.004475292542257359,0.4310814313757922,0.15031691576103426,50.1,MEDIUM,Telecom
2911-WDXMV,1,United States,California,Fontana,92335,"34.087558, -117.464096",34.087558,-117.464096,Male,No,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,No,0,37,5334,,0,17.0,54,1,1,0,0,0,-0.6567341168130438,0.003594702485815768,0.8573727942228242,0.0033106678330653274,0.13560838824320895,0.16635276998276044,0.4,LOW,Telecom
7206-PQBBZ,1,United States,California,Fontana,92336,"34.136367, -117.460803",34.136367,-117.460803,Male,Yes,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,No,0,29,2848,,0,12.0,61,1,0,0,0,0,-0.011177138931239318,-0.10496008744073451,0.8684300375116074,0.00989765353095122,0.10561892804723973,0.2748965960824717,0.7,LOW,Telecom
4547-FZJWE,1,United States,California,Forest Falls,92339,"34.067699, -116.903891",34.067699,-116.903891,Male,No,Yes,No,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157.0,No,0,77,5712,,0,53.0,17,1,0,1,0,0,-0.15741880087135235,0.46999329892883557,0.6919649249199047,0.0010992716668268975,0.21463151646047274,0.07225867011542245,5.1,LOW,Telecom
7422-WNBTY,1,United States,California,Green Valley Lake,92341,"34.244411, -117.072654",34.244411,-117.072654,Male,No,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092.0,No,0,40,3348,,0,33.0,39,1,1,0,0,0,-0.38175055464563534,0.19995209053071755,0.6805909129139422,0.0053769183723815115,0.18036616581663437,0.11539618601025474,1.0,LOW,Telecom
0842-IWYCP,1,United States,California,Helendale,92342,"34.757783, -117.33997",34.757783,-117.33997,Female,No,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,No,0,44,2626,,0,48.0,26,1,0,0,0,0,-0.03034022575098479,0.5142803527558522,0.5696115693714865,0.003966180278098616,0.43799231037405256,0.05158375665809486,5.5,LOW,Telecom
3521-HTQTV,1,United States,California,Hesperia,92345,"34.361387, -117.337509",34.361387,-117.337509,Male,No,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,No,0,46,2026,,0,38.0,38,1,1,0,0,0,-0.015460589747657127,0.6345304581912503,0.92377363595297,0.0036700596628812636,0.42881371952931463,0.12140373675957641,2.5,LOW,Telecom
3744-ZBHON,1,United States,California,Highland,92346,"34.129677, -117.154277",34.129677,-117.154277,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,No,0,24,4369,,0,3.0,69,1,0,0,0,0,0.2333247605620818,0.2835923075466563,0.7046805104475702,0.007996466284637451,0.3946894943674302,0.152821931690158,6.2,LOW,Telecom
3373-DIUUN,1,United States,California,Hinkley,92347,"34.983808, -117.239306",34.983808,-117.239306,Male,No,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.25,711.9,No,0,70,3047,,0,34.0,42,1,0,0,0,0,-0.009019315096189771,-0.10259084595406082,0.6264123682760466,0.0032893807120101294,0.547287376904823,0.03634039394532144,1.9,LOW,Telecom
8383-SGHJU,1,United States,California,Lake Arrowhead,92352,"34.2565, -117.19335",34.2565,-117.19335,Female,No,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,No,0,38,2853,,0,33.0,39,1,1,1,1,0,0.31851831050031537,0.5161304928879139,0.6367681375414179,0.008854393218701847,0.5936647099451345,0.056152992927847395,1.1,LOW,Telecom
7607-QKKTJ,1,United States,California,Loma Linda,92354,"34.049315, -117.255974",34.049315,-117.255974,Male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85,No,0,27,2719,,0,46.0,27,1,1,0,0,0,-0.047601791135355995,0.28626588091134175,0.798070910919312,0.005083640673677092,0.21636396222617224,0.22207826371617323,27.3,LOW,Telecom
7707-PYBBH,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,Male,No,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2647.1,No,0,52,2520,,0,43.0,32,1,0,1,1,0,-0.08460049844220083,1.0,0.8143433996057716,0.006802884999024396,0.11755088197069698,0.25095342529467607,0.8,LOW,Telecom
8984-HPEMB,1,United States,California,Lytle Creek,92358,"34.238162, -117.534306",34.238162,-117.534306,Female,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.65,8477.6,No,0,73,4296,,0,71.0,1,1,1,1,1,1,0.26929365587415466,0.2240411553978746,0.31915917713739594,0.004348281457604812,0.2183740637593676,0.2527067758626118,2.1,LOW,Telecom
4139-DETXS,1,United States,California,Needles,92363,"34.711224, -114.702256",34.711224,-114.702256,Female,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.45,4528.0,No,0,45,5265,,0,70.0,0,0,0,1,1,1,-0.3435322640124303,0.3790752156056335,0.32284806549088446,0.002867500170109177,0.2999173816148029,0.08281505651141854,2.7,LOW,Telecom
9779-DPNEJ,1,United States,California,Nipton,92364,"35.478736, -115.516984",35.478736,-115.516984,Female,No,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,No,0,42,4732,,0,22.0,50,1,0,0,0,0,0.7943342359798483,0.2161695565184127,0.6010830979388951,0.009743264409843043,0.09624844253073091,0.05345742030060549,0.8,LOW,Telecom
9805-FILKB,1,United States,California,Newberry Springs,92365,"34.89326, -116.505958",34.89326,-116.505958,Male,No,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,845.6,No,0,68,2325,,0,42.0,26,1,0,0,0,0,0.06257724345002073,0.06036056325275276,0.8931752357906209,0.003337207270913482,0.15191160504342915,0.10550344603685873,0.4,LOW,Telecom
5793-YOLJN,1,United States,California,Oro Grande,92368,"34.647959, -117.296957",34.647959,-117.296957,Female,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1210.3,No,0,24,5046,,0,58.0,17,1,0,0,0,0,0.06424877585130193,-0.0035166198350265604,0.6918702527966278,0.006611467481220746,0.2012788986394679,0.22271245215698154,2.4,LOW,Telecom
0673-IGUQO,1,United States,California,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,No,0,38,4845,,0,1.0,71,1,0,0,0,0,0.10752879219177926,0.21769753786342672,0.9732247922602228,0.004469432708118063,0.5836960370254959,0.020964437364497976,28.5,LOW,Telecom
4123-FCVCB,1,United States,California,Pinon Hills,92372,"34.459322, -117.629729",34.459322,-117.629729,Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,No,0,70,5942,,0,11.0,60,1,1,0,1,1,0.5131409425994926,0.3084703007255421,0.9074675441020842,0.003973103625549607,0.21847575543456746,0.027241249768270324,11.3,LOW,Telecom
8819-IMISP,1,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,Male,No,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.45,2429.1,No,0,49,4684,,0,30.0,41,1,1,0,0,0,0.187752223501782,0.56175515985777,0.7535024738925442,0.0068678631004948166,0.22094876396996257,0.08910512690388808,12.8,LOW,Telecom
8311-UEUAB,1,United States,California,Rialto,92376,"34.109775, -117.378904",34.109775,-117.378904,Female,No,Yes,No,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,No,0,69,5420,,0,69.0,5,1,1,1,0,1,-0.5315167937011771,0.22354022332150572,0.19926541789580748,0.007602490897728547,0.30244662455569976,0.28342447560669926,9.1,LOW,Telecom
5858-EAFCZ,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,44.45,No,0,74,3498,,0,1.0,71,1,0,0,0,0,0.3710411154302513,-0.0851556701700916,0.964983027982868,0.0016527523911455113,0.11577405068307353,0.2747418527285082,0.7,LOW,Telecom
1163-ONYEY,1,United States,California,Shoshone,92384,"35.924252, -116.188668",35.924252,-116.188668,Male,No,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.55,3023.55,No,0,61,2748,,0,41.0,31,1,1,1,0,1,-0.15226897383350518,-0.03074159863959336,0.768085820447036,0.006700314495862454,0.272072724631338,0.1494549161259701,11.6,LOW,Telecom
5656-MJEFC,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,Male,No,Yes,No,42,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.15,2032.3,No,0,25,2673,,0,42.0,30,0,0,1,1,1,-0.017853478148202963,-0.4291747771612724,0.7951625309877791,0.0010318390314198018,0.2836100627256313,0.2536154138631927,2.9,LOW,Telecom
6082-OQFBA,1,United States,California,Victorville,92394,"34.567058, -117.362329",34.567058,-117.362329,Male,No,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,436.9,No,0,70,5460,,0,22.0,49,1,0,0,0,0,-0.4337761916525799,0.764485537428924,0.8793771815413755,0.006773332963983566,0.06388877080505966,0.22643956913282706,0.4,LOW,Telecom
8974-OVACP,1,United States,California,Yermo,92398,"35.013299, -116.834092",35.013299,-116.834092,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,No,0,31,3167,,0,1.0,71,1,0,0,0,0,0.1078606054371687,-0.11646944540833948,0.8753605925922955,0.009630715873582735,0.45988407093924333,0.034712528229114296,14.7,LOW,Telecom
4010-YLMVT,1,United States,California,Yucaipa,92399,"34.04597, -117.011825",34.04597,-117.011825,Female,No,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,No,0,80,5056,,0,55.0,16,1,1,1,0,1,-0.24541228702026568,0.48697618405516263,0.5973722226302121,0.00890365452454717,0.05363125975409753,0.01237629191397949,1.1,LOW,Telecom
1379-FRVEB,1,United States,California,San Bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,Male,No,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.05,No,0,48,4602,,0,16.0,57,1,1,0,0,1,-0.01994910860195788,0.21062034297701346,0.8494389277302198,0.009552398227164256,0.3716292417442504,0.07424043821793913,56.1,MEDIUM,Telecom
8612-GXIDD,1,United States,California,San Bernardino,92404,"34.183286, -117.221722",34.183286,-117.221722,Male,No,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.4,313.0,No,0,71,2219,,0,12.0,60,1,1,0,0,0,-0.1352297016082349,0.22149273233576278,0.8034526163350791,0.002002495254927291,0.524251314705519,0.09357340809492956,8.6,LOW,Telecom
6288-CHQJB,1,United States,California,San Bernardino,92405,"34.142747, -117.300864",34.142747,-117.300864,Female,No,Yes,No,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.95,3871.85,No,0,57,5077,,0,55.0,18,1,0,1,1,0,0.5275038405207555,0.05302084989106526,0.6668098989810808,0.0037160722578047753,0.5519229948123434,0.2518459292196231,0.9,LOW,Telecom
8160-HOWOX,1,United States,California,San Bernardino,92407,"34.250069, -117.393949",34.250069,-117.393949,Female,No,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,No,0,43,4858,,0,7.0,65,1,0,0,0,1,0.5446780900436768,-0.21511955545066938,0.7583163041814821,0.009004845130743927,0.572797676952978,0.05756294988142263,6.4,LOW,Telecom
6648-INWPS,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,341.35,No,0,58,5271,,0,17.0,56,1,0,0,0,0,-0.036046048935577585,-0.28741416019679,0.7049447638557563,0.0068130053554973915,0.5950651547944552,0.1620577493412095,4.0,LOW,Telecom
4223-BKEOR,1,United States,California,San Bernardino,92411,"34.122501, -117.320138",34.122501,-117.320138,Female,No,No,No,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,1336.8,No,0,51,3302,,0,21.0,51,1,0,1,0,0,-0.03080668658934358,0.7913861555219748,0.9636288661317715,0.002053017917606575,0.3758487842297085,0.07130054076170633,5.2,LOW,Telecom
4079-VTGLK,1,United States,California,Riverside,92501,"33.994676, -117.372498",33.994676,-117.372498,Male,Yes,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.85,2181.75,No,0,27,5610,,0,29.0,42,1,1,0,0,1,-0.16203288990485454,0.14558443153489842,0.938394010952265,0.0017746177344147096,0.4151000416084946,0.25513552485398394,29.8,LOW,Telecom
1763-WQFUK,1,United States,California,Riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,No,0,43,5258,,0,3.0,69,1,0,0,1,0,0.28180188745083584,0.5501070984750603,0.8871801864396902,0.003312639912229233,0.5753595833327446,0.22282584691612295,10.9,LOW,Telecom
1391-UBDAR,1,United States,California,Riverside,92504,"33.9108, -117.398153",33.9108,-117.398153,Male,No,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9,818.45,No,0,71,3042,,0,11.0,61,1,0,0,0,0,-0.14867596110001313,0.6539627750581004,0.667303619482308,0.005353496242719022,0.4637892263901884,0.24225661086610006,38.8,LOW,Telecom
8894-JVDCV,1,United States,California,Riverside,92505,"33.920907, -117.489426",33.920907,-117.489426,Female,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05,7133.45,No,0,43,6494,,0,62.0,10,1,1,1,1,1,-0.17640118239370978,-0.06433877203968569,0.21826275390212155,0.00853036985034586,0.32964013497952344,0.27363847842056704,10.0,LOW,Telecom
2023-VQFDL,1,United States,California,Riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.0,348.8,No,0,39,5379,,0,18.0,54,1,0,0,0,0,0.2435778590994893,0.2694023063711377,0.9689787992274943,0.0075840924070644114,0.2842091324468435,0.04889577136699976,1.7,LOW,Telecom
1345-GKDZZ,1,United States,California,Riverside,92507,"33.976328, -117.319786",33.976328,-117.319786,Male,No,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,128.6,No,0,69,2309,,0,7.0,66,1,0,0,0,0,-0.21148972859499482,0.1180043101965391,0.9771663876019736,0.009383688695270231,0.33673077513279753,0.19804145331880568,6.2,LOW,Telecom
2014-MKGMH,1,United States,California,Riverside,92508,"33.885499, -117.324959",33.885499,-117.324959,Female,No,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.1,4674.4,No,0,54,4883,,0,46.0,26,1,1,0,0,1,-0.06132651033455917,-0.36288552120675555,0.6289628320846187,0.008488833147536378,0.5148869853739803,0.2821600646845225,33.2,LOW,Telecom
5628-FCGYG,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,Male,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,No,0,69,4649,,0,21.0,51,1,1,0,0,0,-0.5243932344532979,0.025808009638297588,0.8517845959276549,0.009844909404688764,0.39983044699169284,0.01963168981728303,73.2,HIGH,Telecom
2560-WBWXF,1,United States,California,March Air Reserve Base,92518,"33.888323, -117.277533",33.888323,-117.277533,Male,No,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.15,1498.85,No,0,70,5987,,0,62.0,4,1,1,0,0,0,0.16125710353695005,0.33500263609569103,0.08734861871601385,0.003476677122616754,0.48435855875833683,0.15087804980060907,1.9,LOW,Telecom
0248-IPDFW,1,United States,California,Lake Elsinore,92530,"33.655421, -117.391751",33.655421,-117.391751,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,50.1,No,0,57,5617,,0,1.0,71,1,1,0,0,0,0.5322600817545605,-0.09961170200434316,0.7574680621167311,0.005274465664207869,0.5670263271559717,0.06976305987814084,24.7,LOW,Telecom
7978-DKUQH,1,United States,California,Lake Elsinore,92532,"33.705836, -117.318204",33.705836,-117.318204,Female,No,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.6,1797.75,No,0,35,4591,,0,24.0,47,1,0,0,0,0,0.1663676118399376,-0.0299372781487445,0.8815952705508712,0.009633133174082164,0.2769156757292894,0.16766000183804206,7.6,LOW,Telecom
4335-UPJSI,1,United States,California,Aguanga,92536,"33.482243, -116.827173",33.482243,-116.827173,Female,No,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,498.1,No,0,43,2639,,0,25.0,48,1,0,0,0,0,0.3885397502641915,0.030653257845741952,0.7444152606641312,0.00867840159347889,0.5411276900574654,0.130008637400968,1.3,LOW,Telecom
1784-EZDKJ,1,United States,California,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,Male,No,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.8,5498.8,No,0,33,4640,,0,51.0,21,1,1,0,0,1,-0.3038306408531992,0.9446117325240414,0.7428470259601474,0.009674746545168058,0.339339201910925,0.20946166659134244,42.3,MEDIUM,Telecom
9297-FVVDH,1,United States,California,Hemet,92545,"33.734933, -117.044145",33.734933,-117.044145,Female,No,Yes,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.4,No,0,41,5928,,0,57.0,15,1,1,1,1,1,0.0208972846084602,-0.6336195748417759,0.6651187765762885,0.005887071683067764,0.003899623668908014,0.22375262113868838,0.4,LOW,Telecom
8007-YYPWD,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,Female,No,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,369.1,No,0,43,5218,,0,15.0,57,1,1,0,0,0,-0.3329479773108168,0.3006573196109036,0.6548831628420042,0.006030996566882225,0.2677881042343413,0.1245817881369028,26.2,LOW,Telecom
7101-HRBLJ,1,United States,California,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.7,6096.9,No,0,36,4592,,0,72.0,0,1,0,1,1,1,-0.11832966367440285,-0.0013356309008659417,0.27526758577246463,0.009930603155889586,0.2386571380386168,0.2305412314447622,3.3,LOW,Telecom
6635-CPNUN,1,United States,California,Moreno Valley,92553,"33.923149, -117.244933",33.923149,-117.244933,Male,No,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.6,2684.35,No,0,43,5530,,0,28.0,44,1,1,0,0,1,0.18166344320575145,-0.15626196340097345,0.7504019712114082,0.006154889000092865,0.05256517697502121,0.10024998516913808,1.2,LOW,Telecom
5453-YBTWV,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,Male,No,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.1,6994.8,No,0,62,4226,,0,69.0,2,1,0,1,1,1,-0.019453816069010418,-0.011150282862506147,0.10975363904008653,0.0014706489949394951,0.33963794767780314,0.19712684648871162,1.5,LOW,Telecom
5039-LZRQT,1,United States,California,Mountain Center,92561,"33.638645, -116.55783",33.638645,-116.55783,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,273.25,No,0,34,2953,,0,14.0,59,1,0,0,0,0,-0.47379230678036643,0.36695049753336917,0.7396968716615716,0.007593977328950687,0.5148264325028087,0.0887965194694265,14.4,LOW,Telecom
2931-VUVJN,1,United States,California,Murrieta,92562,"33.548869, -117.334165",33.548869,-117.334165,Female,Yes,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.05,5483.9,No,0,30,5061,,0,58.0,13,1,1,1,1,0,-0.444508731661326,0.3898094376082243,0.4527253378365011,0.0028863584694958297,0.558800235978316,0.2257493811604462,17.6,LOW,Telecom
6418-PIQSP,1,United States,California,Perris,92570,"33.787298, -117.320676",33.787298,-117.320676,Female,No,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.9,No,0,31,4684,,0,62.0,10,1,0,1,1,1,-0.4643491794472321,0.17440684897390124,0.5583566944923519,0.002714211386958834,0.05491978338689489,0.2885702402232103,0.4,LOW,Telecom
8220-OCUFY,1,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,Female,No,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.35,No,0,25,4870,,0,21.0,51,1,0,1,1,0,0.09743577698187707,0.5370965265826508,0.9061608023701617,0.007256502027836482,0.4665606781533849,0.05540548118226087,4.8,LOW,Telecom
