CustomerID,churn,tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,sat_score,MaritalStatus,NumberOfAddress,complaint_score,OrderAmountHikeFromlastYear,CouponUsed,frequency,order_gap_days,spend,sent_slope,sent_avg,micro_risk_score,pagerank_score,churn_neighbor_ratio,degree_centrality,churn_score,risk,domain
52091,0,28.0,Computer,1,24.0,Credit Card,Male,3.0,3,Laptop & Accessory,4,Married,4,1,14.0,2.0,6.0,7.0,163.85,0.008531191942866403,-0.4226650261825009,0.4004506122086098,0.003531377529050323,0.5408127372523309,0.22729524280492247,2.6,LOW,Ecommerce
52092,0,14.0,Computer,1,13.0,Debit Card,Female,2.0,5,Others,3,Married,2,0,,5.0,5.0,10.0,299.73,0.1388212018306601,0.1682517801538373,0.315561836627251,0.007458130969463478,0.21207184034812446,0.07308299339719339,1.5,LOW,Ecommerce
52093,0,11.0,Mobile Phone,3,9.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,9,1,12.0,1.0,1.0,0.0,168.61,-0.01043785606365441,0.3197351673785995,0.24916264207707783,0.002187596558855388,0.33797826016094495,0.0524350413853473,1.4,LOW,Ecommerce
52094,1,0.0,Computer,3,35.0,Credit Card,Male,3.0,5,Laptop & Accessory,5,Single,9,0,18.0,1.0,2.0,2.0,149.69,-0.05437081489576745,-0.7264579220084594,0.39076351602217646,0.001818739314644244,0.7814654127983378,0.22018691085578038,99.4,HIGH,Ecommerce
52095,1,15.0,Mobile Phone,3,8.0,E wallet,Female,2.0,5,Others,1,Married,2,0,,3.0,6.0,9.0,298.45,-0.27162224011269,-0.028523964215153075,0.22281899322350354,0.0040531364861581135,0.4529234969526993,0.17838236918937378,8.1,LOW,Ecommerce
52096,0,17.0,Mobile Phone,3,34.0,Credit Card,Female,2.0,1,Grocery,1,Married,4,1,18.0,4.0,1.0,11.0,233.2,0.18540661483950593,0.7473183558229536,0.4119893150794688,0.0021404753940297634,0.5627534962149018,0.10245007848246648,2.2,LOW,Ecommerce
52097,0,23.0,Computer,3,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,1,0,12.0,0.0,1.0,13.0,163.47,0.21124683110999165,0.01299631734788581,0.26905816249319325,0.0018758597410254048,0.5536784967417001,0.25077523820928016,0.3,LOW,Ecommerce
52098,1,0.0,Phone,1,22.0,Debit Card,Female,,1,Mobile,5,Single,2,0,16.0,3.0,15.0,14.0,127.43,-0.541357989067444,0.6958552363162496,0.6179840730879258,0.005993734689434263,0.6970312978715534,0.21354887197327535,99.0,HIGH,Ecommerce
52099,0,12.0,Computer,1,28.0,Credit Card,Female,2.0,3,Fashion,5,Single,2,1,13.0,1.0,2.0,8.0,208.8,-0.5924432140612238,0.35961845158227346,0.4713960304935203,0.008035846380220101,0.08871073172734607,0.07120671395093055,0.7,LOW,Ecommerce
52100,0,6.0,Computer,3,,Debit Card,Female,2.0,4,Mobile,1,Single,1,0,19.0,0.0,2.0,2.0,123.41999999999999,0.413047856804366,-0.33371184033414314,0.058413497405137536,0.0020229301303549196,0.29516048336298145,0.2747812565194673,1.1,LOW,Ecommerce
52101,0,18.0,Mobile Phone,3,17.0,Debit Card,Female,2.0,3,Grocery,1,Married,4,0,13.0,,1.0,1.0,276.5,0.026997619213678506,-0.017068517340742398,0.31832452008565953,0.008842968376410399,0.35882980234193235,0.1735425757456194,2.0,LOW,Ecommerce
52102,0,5.0,Computer,1,35.0,Credit Card,Female,3.0,3,Mobile Phone,3,Single,10,0,12.0,6.0,7.0,7.0,140.25,-0.5643457686488365,0.04852230458211884,0.4166228205278615,0.0017640024242697452,0.1473036282115245,0.03034473701593763,0.7,LOW,Ecommerce
52103,0,7.0,Mobile Phone,3,6.0,E wallet,Male,3.0,1,Laptop & Accessory,1,Married,1,0,11.0,0.0,1.0,9.0,197.25,-0.26414584916561334,-0.2810046272374026,0.23050050729324925,0.001594536720513141,0.040395508280450305,0.05006368625110987,0.4,LOW,Ecommerce
52104,0,30.0,Mobile Phone,3,6.0,Cash on Delivery,Male,3.0,3,Fashion,1,Married,4,1,14.0,1.0,1.0,5.0,219.04000000000002,0.1815622877109485,-0.28794720912437655,0.3100673661035537,0.008967464315361596,0.35269333852219675,0.05379116821198351,0.7,LOW,Ecommerce
52105,0,0.0,Phone,2,30.0,CC,Male,2.0,3,Mobile,4,Single,2,0,16.0,0.0,1.0,4.0,121.77000000000001,-0.1339030493398679,0.7027074368474243,0.35574392141010275,0.004079338984633959,0.28713012784930747,0.21681580755188443,4.0,LOW,Ecommerce
52106,0,26.0,Computer,3,8.0,E wallet,Female,2.0,4,Fashion,4,Married,3,0,12.0,5.0,6.0,12.0,175.25,-0.20361842579573813,-0.29094424787718065,0.37419419082088545,0.007865798730254725,0.1375952986675041,0.21649963822511226,0.2,LOW,Ecommerce
52107,1,0.0,Phone,1,21.0,UPI,Male,2.0,3,Laptop & Accessory,3,Married,8,0,14.0,0.0,1.0,0.0,148.34,0.12026455809389003,0.5313744305634721,0.20155931954282297,0.004452376051982943,0.22934935774559984,0.16991786716033475,41.3,MEDIUM,Ecommerce
52108,1,0.0,Computer,1,8.0,Debit Card,Male,2.0,3,Mobile,5,Married,7,1,14.0,0.0,1.0,2.0,120.41999999999999,-0.6141861439151431,-0.07459379134600658,0.4303729013858229,0.0019989969447683103,0.5989747429764569,0.2567682975933134,87.8,HIGH,Ecommerce
52109,0,0.0,Phone,3,16.0,Debit Card,Female,2.0,3,Mobile,3,Married,2,1,19.0,0.0,1.0,0.0,122.19999999999999,-0.28944600732645015,0.08974426804673102,0.2542727384009014,0.005852565604675633,0.046580023479941855,0.17370614987973051,2.0,LOW,Ecommerce
52110,0,1.0,Mobile Phone,3,16.0,Credit Card,Male,3.0,3,Mobile Phone,4,Married,2,0,22.0,0.0,1.0,0.0,110.52000000000001,0.013415942514480264,0.324737767295429,0.20079732779885157,0.007641308746256301,0.04520377462555387,0.10265196129517637,0.8,LOW,Ecommerce
52111,0,11.0,Computer,1,9.0,UPI,Male,,3,Mobile,3,Married,4,0,16.0,2.0,2.0,2.0,128.21,0.06713647961616467,-0.13942346916187148,0.06639897660211382,0.0060673032503673905,0.28154567908260714,0.2027899812598592,0.9,LOW,Ecommerce
52112,0,23.0,Mobile Phone,1,8.0,Credit Card,Male,3.0,3,Others,3,Married,3,1,,4.0,7.0,7.0,292.37,0.09890291030221944,0.3271617253978133,0.18846857566217698,0.0037225889486503516,0.18065670852971003,0.10704719417090364,0.4,LOW,Ecommerce
52113,0,10.0,Phone,1,9.0,UPI,Female,2.0,3,Laptop & Accessory,4,Single,4,0,15.0,1.0,1.0,1.0,141.07,0.22337141337068406,-0.7185718798193529,0.3603080244111742,0.007635353731076449,0.03663440035191827,0.28329055083893273,0.5,LOW,Ecommerce
52114,0,13.0,Mobile Phone,3,32.0,E wallet,Male,3.0,3,Laptop & Accessory,5,Married,2,0,14.0,3.0,7.0,5.0,183.96,0.009573586204455052,0.2758829553658547,0.39703943389169155,0.009031346712963906,0.050938265216740275,0.24637640000087244,0.9,LOW,Ecommerce
52115,0,0.0,Computer,1,6.0,CC,Female,3.0,4,Mobile,3,Married,2,0,13.0,0.0,1.0,3.0,120.07,0.09681518168152274,-0.8874120498286545,0.3940379383698468,0.007151611826261719,0.22467921013136619,0.07668900312249084,4.4,LOW,Ecommerce
52116,0,19.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Others,1,Married,10,0,,1.0,2.0,2.0,296.27,-0.12776277779452497,0.009261309320617,0.2712342186678516,0.009107515980627173,0.25089624360654966,0.08071325925461377,1.4,LOW,Ecommerce
52117,0,27.0,Mobile Phone,3,8.0,Debit Card,Female,2.0,4,Fashion,3,Married,7,0,11.0,6.0,7.0,0.0,206.86,-0.031190509028985732,0.4416971941273966,0.2304037683043892,0.005612696937678106,0.33468718921203205,0.11834230733643032,1.1,LOW,Ecommerce
52118,0,29.0,Computer,1,15.0,CC,Female,,3,Mobile,3,Married,3,0,19.0,1.0,1.0,3.0,129.42,-0.017739745983909677,0.3489181224233504,0.2722309791176356,0.00599355782035629,0.1971582217402005,0.12797080304709177,0.2,LOW,Ecommerce
52119,0,9.0,Mobile Phone,1,18.0,Credit Card,Female,2.0,4,Fashion,1,Single,1,0,11.0,5.0,7.0,8.0,188.58,0.014529440745710817,-0.41936419158477645,0.4540326638770896,0.008199520851358732,0.3325862264324348,0.14037507178974573,2.3,LOW,Ecommerce
52120,0,28.0,Computer,1,8.0,Credit Card,Male,2.0,4,Grocery,5,Single,8,0,15.0,,6.0,2.0,267.56,0.18176194227482823,-0.36786575843740676,0.17208421424287484,0.002137081784516525,0.33720530275497507,0.08323460924814505,0.4,LOW,Ecommerce
52121,0,16.0,Mobile Phone,3,31.0,Credit Card,Male,3.0,4,Fashion,1,Married,6,0,13.0,1.0,1.0,0.0,207.98000000000002,0.1165437045834493,-0.17546881612905393,0.19868240263454795,0.006443119352726669,0.26339413330381806,0.11021990790447375,8.1,LOW,Ecommerce
52122,1,0.0,Computer,3,,E wallet,Female,2.0,3,Mobile,1,Single,2,1,14.0,1.0,1.0,2.0,123.22999999999999,-0.2867348991299451,0.17448634494325388,0.22790712477659508,0.005191096635680353,0.5703489593509359,0.027835808965460083,88.2,HIGH,Ecommerce
52123,1,0.0,Mobile Phone,1,16.0,Debit Card,Female,2.0,4,Mobile Phone,5,Single,2,0,13.0,0.0,1.0,0.0,114.16,-0.5427377954823119,-0.7127732760174814,0.2646549083160143,0.003682150965784523,0.7124608861344122,0.2864905843143254,99.6,HIGH,Ecommerce
52124,0,19.0,Phone,1,14.0,Debit Card,Female,3.0,4,Laptop & Accessory,5,Married,9,1,23.0,1.0,1.0,7.0,146.15,-0.02969862258118714,0.09471056966057673,0.22648430477118803,0.008005995426437722,0.5845322475092978,0.054306538955408684,6.4,LOW,Ecommerce
52125,1,14.0,Phone,1,,Debit Card,Male,2.0,3,Mobile,3,Married,10,1,12.0,0.0,2.0,7.0,124.61000000000001,-0.3084053354687232,0.2245717495200258,0.15002971109664348,0.004179990434634344,0.5961448519791669,0.1842448097956066,41.8,MEDIUM,Ecommerce
52126,1,0.0,Computer,1,30.0,COD,Male,3.0,4,Fashion,5,Single,2,0,12.0,1.0,1.0,9.0,187.22,-0.2420455260560405,-0.01321487234839347,0.21542415548058452,0.008844930815836451,0.3078764774484946,0.05589550064792156,82.2,HIGH,Ecommerce
52127,0,0.0,Phone,1,6.0,Credit Card,Male,2.0,4,Mobile Phone,5,Married,2,0,16.0,1.0,1.0,3.0,139.55,0.6119575921421205,0.3101283872212207,0.13169689856052375,0.006001759283139724,0.05497495905567344,0.06525039934755977,1.6,LOW,Ecommerce
52128,0,3.0,Mobile Phone,1,26.0,UPI,Male,2.0,3,Laptop & Accessory,5,Married,1,0,15.0,0.0,1.0,2.0,199.57,-0.20713183356237064,0.18948966333048162,0.38289788232671923,0.009717157729194861,0.09307398624923265,0.10057876111774668,0.7,LOW,Ecommerce
52129,0,14.0,Phone,1,13.0,COD,Female,2.0,1,Mobile,3,Married,2,0,13.0,0.0,1.0,8.0,133.76,0.07668670573760784,-0.11666170375955814,0.4467348040028143,0.0036795645169067004,0.25318197235776757,0.0693875253141625,0.4,LOW,Ecommerce
52130,0,11.0,Mobile Phone,1,23.0,Debit Card,Female,3.0,4,Fashion,3,Married,1,0,18.0,1.0,1.0,9.0,188.23,0.27053862017328945,-0.6744757441037962,0.47998840284786537,0.002258372466219634,0.46753594410912647,0.071924741665056,0.8,LOW,Ecommerce
52131,0,13.0,Mobile Phone,1,26.0,Cash on Delivery,Male,3.0,3,Fashion,1,Married,5,0,20.0,3.0,11.0,1.0,203.22,-0.02059942577018514,0.15336523262832916,0.19769155425552223,0.005445803989534225,0.46745705606785515,0.024930173266405377,2.1,LOW,Ecommerce
52132,0,0.0,Computer,1,14.0,Debit Card,Male,2.0,5,Mobile Phone,3,Married,2,0,19.0,1.0,1.0,2.0,146.21,0.6513535357516494,-0.28123014609199115,0.08110846564575802,0.002818791159587143,0.5901031770469108,0.2660040990759275,19.5,LOW,Ecommerce
52133,0,28.0,Computer,1,8.0,Debit Card,Male,3.0,3,Fashion,4,Married,4,0,18.0,0.0,1.0,5.0,209.76,-0.16341178751944302,-0.1313370499446181,0.2861092795562065,0.0027252484935099503,0.3085036655317334,0.2028483717981632,0.7,LOW,Ecommerce
52134,0,1.0,Phone,1,16.0,UPI,Female,2.0,3,Laptop & Accessory,3,Single,4,0,13.0,0.0,1.0,7.0,136.6,0.04722676669601411,0.2916496871852343,0.4851947464752583,0.008068858800742214,0.15207448322243614,0.28148525879886277,0.5,LOW,Ecommerce
52135,1,7.0,Mobile Phone,2,6.0,Credit Card,Male,3.0,4,Fashion,5,Married,10,0,14.0,2.0,3.0,6.0,204.82,-0.5396417234678945,0.6669333533737405,0.32366197542000086,0.003957741990377069,0.26142731110016193,0.05749702134876347,27.2,LOW,Ecommerce
52136,0,6.0,Mobile Phone,1,11.0,Debit Card,Male,2.0,4,Fashion,1,Married,5,0,15.0,1.0,1.0,2.0,171.19,-0.15545742054298795,0.0847759506231964,0.2927347686021161,0.004312818517382997,0.3249449124063099,0.013786736204640595,1.9,LOW,Ecommerce
52137,1,0.0,Mobile Phone,3,10.0,Cash on Delivery,Male,2.0,3,Fashion,5,Single,1,1,22.0,2.0,4.0,7.0,195.82,-0.22531982688100263,0.3216259345783482,0.28967736665188426,0.009612923903703056,0.6890512124743207,0.26728461930732933,98.3,HIGH,Ecommerce
52138,1,0.0,Computer,1,35.0,Credit Card,Female,2.0,4,Laptop & Accessory,3,Single,2,0,22.0,2.0,3.0,8.0,145.08,-0.04610878130768109,-0.47779173646115636,0.220034681125615,0.0017682034392675135,0.7871144493413289,0.12972170895365906,99.0,HIGH,Ecommerce
52139,0,0.0,Phone,1,21.0,Debit Card,Male,2.0,3,Mobile,3,Married,2,0,16.0,0.0,2.0,2.0,122.07,0.04572845020707225,0.1982094323980138,0.29065143898066087,0.00486587036928862,0.5168784933394577,0.20327803574083855,2.8,LOW,Ecommerce
52140,0,7.0,Computer,1,9.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,1,0,17.0,1.0,1.0,4.0,177.56,0.3277344548004208,0.07603762492913503,0.2739910324524973,0.009230916584437168,0.5398881900777307,0.28616266146936425,0.4,LOW,Ecommerce
52141,0,10.0,Mobile Phone,3,16.0,Debit Card,Female,2.0,4,Laptop & Accessory,1,Married,3,1,14.0,1.0,1.0,0.0,166.94,-0.07848959317780152,0.5916910322504728,0.13825048302930504,0.006307257241599986,0.5346062069351825,0.15023711340788942,2.8,LOW,Ecommerce
52142,1,0.0,Phone,1,10.0,COD,Male,2.0,3,Mobile Phone,1,Married,2,1,15.0,4.0,5.0,6.0,136.91,-0.3996505589517016,-0.11618339041150266,0.2234078310063446,0.003404606383973453,0.2875328445625044,0.08704194655120175,76.6,HIGH,Ecommerce
52143,1,0.0,Phone,1,,CC,Male,2.0,3,Mobile,3,Married,2,0,20.0,1.0,1.0,0.0,123.77000000000001,0.5111955321838159,0.00334495313505169,0.27839653659263053,0.003074796583407299,0.48073162977363937,0.25474434814712815,34.6,LOW,Ecommerce
52144,1,0.0,Phone,1,31.0,CC,Male,2.0,4,Mobile,4,Single,5,1,20.0,1.0,2.0,2.0,123.13,-0.18172870516739076,0.5235257868531179,0.16716460144671758,0.005760525092076756,0.7887674282942412,0.21235702953926935,96.8,HIGH,Ecommerce
52145,0,15.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Grocery,5,Married,1,0,17.0,,13.0,7.0,276.65,-0.2658444637935643,0.06318648304214022,0.370386603931963,0.008063028868589261,0.3273415209178145,0.030067875340655185,2.6,LOW,Ecommerce
52146,1,0.0,Computer,1,,CC,Male,2.0,4,Mobile,4,Married,2,0,15.0,1.0,1.0,0.0,125.96000000000001,-0.5082791286744206,-0.34353655251490745,0.10389659330233908,0.009138399167179227,0.2505687900510082,0.25350743296625416,84.4,HIGH,Ecommerce
52147,1,13.0,Computer,3,6.0,UPI,Male,2.0,3,Laptop & Accessory,3,Single,4,1,14.0,1.0,1.0,0.0,147.28,-0.5828039743594021,1.0,0.3013646486380614,0.003536458898762859,0.6573907297631448,0.21245690775598508,98.2,HIGH,Ecommerce
52148,0,6.0,Computer,3,13.0,Debit Card,Female,1.0,3,Laptop & Accessory,4,Married,1,0,17.0,0.0,1.0,2.0,143.02,0.23097080675703635,-0.3314371053346934,0.18997998109307448,0.007702506002120019,0.2798471700140131,0.25056243159370284,1.4,LOW,Ecommerce
52149,0,7.0,Computer,1,9.0,Debit Card,Male,,4,Mobile,1,Married,4,0,17.0,0.0,1.0,0.0,129.79,-0.15931318786797255,0.07411996738019053,0.19139756101167477,0.001841520689829324,0.20573647771929449,0.233242636265936,1.7,LOW,Ecommerce
52150,0,21.0,Computer,1,6.0,Credit Card,Male,2.0,1,Grocery,1,Single,3,0,22.0,,2.0,1.0,268.85,-0.011791257303054317,0.23867526241024528,0.3910317216707251,0.006537660396363417,0.5916904571905448,0.272043364213507,0.3,LOW,Ecommerce
52151,0,18.0,Computer,3,15.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Married,2,0,13.0,4.0,4.0,12.0,155.93,-0.06905260233148061,0.20704700361244582,0.5273527446122117,0.0017914577017220993,0.5218024535115691,0.2950995250029065,3.0,LOW,Ecommerce
52152,0,25.0,Mobile Phone,1,5.0,Debit Card,Male,2.0,3,Fashion,4,Single,8,0,19.0,2.0,4.0,0.0,204.45,0.1694477223822804,0.024102518397440487,0.2945326857737702,0.006666328459797224,0.4320455755684168,0.16351963174661321,0.6,LOW,Ecommerce
52153,0,11.0,Mobile Phone,3,16.0,E wallet,Male,3.0,4,Fashion,3,Married,1,1,14.0,1.0,2.0,7.0,187.4,-0.304023227865206,0.026095851789476793,0.2757367415323904,0.007821728059783806,0.010832059813418171,0.2603533125281477,0.7,LOW,Ecommerce
52154,0,2.0,Phone,1,,Debit Card,Female,3.0,3,Mobile,1,Married,5,0,22.0,1.0,1.0,7.0,125.13999999999999,-0.3726716858429046,0.006027253484817849,0.4761349743808948,0.0015593661294704786,0.02704188437343924,0.088240968701765,0.3,LOW,Ecommerce
52155,0,1.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,3,Fashion,4,Married,1,0,17.0,0.0,1.0,7.0,176.55,0.017289192154478272,-0.3463735434365488,0.2943033955169181,0.007937730962725518,0.4587376116568453,0.20008339375793877,6.3,LOW,Ecommerce
52156,0,19.0,Mobile Phone,3,9.0,E wallet,Male,2.0,3,Grocery,3,Married,4,0,12.0,,4.0,9.0,274.65,0.1302877854099691,0.9600876857690915,0.5753223352821195,0.0038568610716582744,0.16018138234173382,0.2577658643041522,0.3,LOW,Ecommerce
52157,0,11.0,Mobile Phone,3,8.0,E wallet,Male,2.0,3,Fashion,4,Single,8,0,16.0,1.0,1.0,0.0,173.51,0.04975969392929222,0.012003632914649204,0.3583598253159619,0.008169492515948519,0.315076999070376,0.012751441472178639,1.9,LOW,Ecommerce
52158,0,16.0,Computer,1,33.0,Debit Card,Female,2.0,3,Fashion,5,Married,9,0,11.0,1.0,1.0,1.0,208.2,-0.2928361187291983,0.33877239712923823,0.2836498659267273,0.0057141203306956476,0.42629183101303714,0.0553740833940234,5.9,LOW,Ecommerce
52159,1,2.0,Computer,1,8.0,Debit Card,Male,2.0,3,Grocery,1,Married,8,0,11.0,10.0,11.0,5.0,221.69,-0.09675454737258188,-0.03386114307264215,0.43258557054421876,0.0025911247263187636,0.7555061184340341,0.08310879999428389,99.2,HIGH,Ecommerce
52160,0,13.0,Mobile Phone,1,20.0,Credit Card,Male,2.0,4,Others,3,Single,2,0,,3.0,4.0,9.0,296.26,-0.27315827812869026,-0.04190546894219341,0.3976173777068648,0.0018295114328407468,0.39425321895976345,0.20089719501101622,3.2,LOW,Ecommerce
52161,0,0.0,Phone,1,6.0,Cash on Delivery,Female,3.0,4,Mobile,4,Single,2,1,11.0,1.0,2.0,2.0,120.69999999999999,-0.20646159343591503,-0.08217746506786014,0.33323454224325333,0.0018727256114565993,0.0068606167730106415,0.22825423910706788,1.1,LOW,Ecommerce
52162,0,12.0,Computer,1,15.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Single,10,0,15.0,1.0,1.0,3.0,167.82,-0.3331860574166006,-0.5199383151957003,0.10990972089588413,0.007626630111458374,0.5963141522269897,0.03606573984564541,3.8,LOW,Ecommerce
52163,0,9.0,Computer,1,24.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Single,3,0,20.0,0.0,1.0,9.0,177.79,0.34034750459560925,0.03575154395169226,0.5754342505012853,0.004574362095272051,0.5175558080791717,0.06997026399677314,0.6,LOW,Ecommerce
52164,0,4.0,Computer,3,26.0,Debit Card,Male,,1,Mobile,1,Married,1,0,12.0,2.0,2.0,2.0,127.91,0.14002646230820476,-0.06280306172777209,0.3600844922343757,0.005782604190262712,0.017252670419473114,0.14892655777678848,0.4,LOW,Ecommerce
52165,0,1.0,Phone,1,8.0,Debit Card,Male,3.0,4,Mobile,4,Married,1,0,17.0,0.0,1.0,4.0,132.01,0.13149801270366201,0.5686098036739108,0.13697695232122642,0.0032360643928016045,0.39942370550438555,0.20331645227814787,5.3,LOW,Ecommerce
52166,0,8.0,Computer,3,17.0,E wallet,Male,2.0,3,Laptop & Accessory,1,Married,2,0,11.0,1.0,1.0,2.0,149.68,0.3241634263427351,-0.3786800470338062,0.13704575548215672,0.0017607613391804884,0.14339889798216787,0.03930062104556646,0.4,LOW,Ecommerce
52167,0,22.0,Mobile Phone,3,14.0,Cash on Delivery,Male,2.0,4,Grocery,4,Married,7,0,17.0,1.0,2.0,5.0,231.2,0.793794774471617,-0.13085887102194202,0.32998882857890194,0.003992476402379704,0.43419413978011073,0.04124167409058731,1.3,LOW,Ecommerce
52168,0,7.0,Computer,1,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Single,3,0,11.0,1.0,1.0,2.0,140.33,-0.5627678311730466,-0.25937618670163287,0.34510055795401734,0.009304477008994946,0.004544533614561663,0.12714177578782934,0.3,LOW,Ecommerce
52169,0,2.0,Computer,1,16.0,Debit Card,Female,3.0,3,Mobile,4,Married,1,0,14.0,0.0,1.0,1.0,132.91,-0.2715129742631324,0.6770121576047236,0.07954149057468646,0.0036061752209582145,0.2020192982653875,0.22478744603598608,2.7,LOW,Ecommerce
52170,0,15.0,Phone,1,35.0,Credit Card,Male,2.0,5,Laptop & Accessory,1,Single,5,0,19.0,1.0,1.0,0.0,142.72,-0.23485252525235717,-0.2477633779418685,0.3842550647026637,0.003151704617655361,0.14902016233244045,0.20589124341666123,0.5,LOW,Ecommerce
52171,0,2.0,Mobile Phone,1,14.0,Credit Card,Male,3.0,4,Laptop & Accessory,1,Married,2,1,15.0,1.0,1.0,2.0,150.56,-0.30524588671480785,0.3249199378904547,0.17837653522659494,0.007935520300028979,0.23037114565594477,0.2585103338582165,8.4,LOW,Ecommerce
52172,0,11.0,Phone,2,6.0,UPI,Male,,1,Mobile,3,Married,2,0,13.0,3.0,5.0,0.0,128.44,-0.3732749742811138,0.48806458936239205,0.39798981124713567,0.003120309668628161,0.48781732489221946,0.2660576738025315,5.3,LOW,Ecommerce
52173,0,1.0,Computer,1,12.0,Debit Card,Male,,4,Mobile,3,Married,2,1,14.0,1.0,1.0,2.0,127.03,-0.13989591921660968,0.041550835433836725,0.34103430998762146,0.003903577867732407,0.3936286321365737,0.19163631724591168,50.4,MEDIUM,Ecommerce
52174,1,0.0,Computer,1,14.0,CC,Male,3.0,3,Mobile,3,Single,2,0,12.0,1.0,1.0,0.0,119.03999999999999,-0.6649811145868214,-0.45072440037618744,0.19420873534707633,0.00412513960415261,0.6224218014139942,0.027199515101939846,99.2,HIGH,Ecommerce
52175,1,0.0,Mobile Phone,3,15.0,E wallet,Female,3.0,3,Laptop & Accessory,5,Single,4,1,17.0,0.0,1.0,3.0,182.24,-0.19948728973877605,-0.44566154350547615,0.20508020013308922,0.009713243041100269,0.4761690104520587,0.2864969768966577,90.2,HIGH,Ecommerce
52176,0,14.0,Phone,1,18.0,Debit Card,Male,2.0,3,Mobile Phone,1,Married,4,1,11.0,1.0,1.0,0.0,147.66,-0.034490503571415615,0.44390562591843186,0.03859539292354355,0.0024562307644580075,0.22022612317160414,0.05247374721730266,1.5,LOW,Ecommerce
52177,1,0.0,Computer,1,,CC,Male,3.0,3,Mobile,3,Married,2,0,12.0,1.0,2.0,2.0,126.1,-0.15569140057090342,-0.404237607519943,0.07516019146214524,0.0014062448995160724,0.7549812683907564,0.27552236509202077,98.6,HIGH,Ecommerce
52178,0,10.0,Mobile Phone,1,31.0,Credit Card,Female,2.0,4,Laptop & Accessory,1,Married,8,0,13.0,1.0,1.0,3.0,157.31,0.10231853549147575,0.25681064442396495,0.3117813097871158,0.0034013983635647555,0.347295866214924,0.011068607041218233,0.8,LOW,Ecommerce
52179,0,0.0,Phone,1,,Debit Card,Male,2.0,4,Mobile,3,Married,2,0,13.0,1.0,2.0,2.0,125.38999999999999,0.13090205602800292,0.14573964392823854,0.34940836224466765,0.005245093718789533,0.5859441900592505,0.012489974207561757,5.9,LOW,Ecommerce
52180,0,7.0,Mobile Phone,3,15.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,2,0,20.0,0.0,1.0,3.0,157.14,-0.1620226810471647,0.2508529937244109,0.42301683761163533,0.0041426473267792245,0.06619060109282428,0.25555308948980476,0.3,LOW,Ecommerce
52181,0,8.0,Phone,2,14.0,COD,Male,3.0,3,Mobile Phone,3,Single,2,0,17.0,0.0,1.0,4.0,143.23,0.5863430207901001,0.288633923138355,0.2259957270250817,0.008749439271918612,0.02609840482987713,0.27812337266385134,0.3,LOW,Ecommerce
52182,1,0.0,Mobile Phone,3,29.0,Debit Card,Female,2.0,4,Fashion,5,Married,2,0,13.0,1.0,3.0,10.0,173.36,-0.22967066505537068,-0.27346831376716074,0.5750520858946611,0.00990684582340776,0.46097234114099617,0.20921404878576658,86.6,HIGH,Ecommerce
52183,0,13.0,Computer,1,15.0,Credit Card,Female,2.0,3,Fashion,3,Single,10,0,17.0,1.0,1.0,13.0,234.99,-0.6087454257874385,-0.29021127160589655,0.3787500510210249,0.001895179839698865,0.3476801629427088,0.23003077216636056,2.6,LOW,Ecommerce
52184,1,5.0,Computer,3,18.0,Debit Card,Male,2.0,3,Grocery,5,Single,1,1,12.0,2.0,1.0,14.0,237.57999999999998,-0.6007127237298653,0.38597085364016104,0.6559530879774289,0.008329118653473199,0.6692658602312457,0.2389399793874492,99.4,HIGH,Ecommerce
52185,0,15.0,Mobile Phone,3,10.0,E wallet,Male,2.0,3,Laptop & Accessory,5,Single,8,0,13.0,1.0,1.0,5.0,151.55,-0.5721508967083447,-0.15173784422575862,0.46753416038249834,0.00277415308959917,0.3216194592883341,0.15090611416919278,2.8,LOW,Ecommerce
52186,0,0.0,Phone,1,6.0,CC,Male,2.0,4,Mobile,3,Married,7,0,12.0,1.0,1.0,7.0,122.58000000000001,-0.0447996112546078,-1.0,0.2019995301883475,0.0070068726817351604,0.2567301665660219,0.18571933112720643,7.7,LOW,Ecommerce
52187,0,0.0,Phone,1,30.0,Credit Card,Male,2.0,3,Mobile Phone,4,Single,9,0,22.0,0.0,1.0,2.0,135.97,-0.08654156721600009,0.359502119153546,0.3843176094057787,0.004479548859066499,0.22743655015827824,0.049779574020843854,16.1,LOW,Ecommerce
52188,1,0.0,Phone,1,,Debit Card,Female,3.0,3,Mobile,1,Married,2,1,11.0,1.0,1.0,0.0,125.15,-0.4405277093698373,-0.31450451522750733,0.28147642846266224,0.0028577233256738936,0.524214310695456,0.05764102822682602,95.1,HIGH,Ecommerce
